,age,continent,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
6938,28,1.0,2.0,1.0,1.0,62,63,2.0,280000.0
6939,24,1.0,0.0,1.0,1.0,62,66,2.0,400000.0
6940,22,1.0,3.0,1.0,1.0,62,69,2.0,425000.0
6941,27,1.0,3.0,1.0,1.0,62,62,2.0,325000.0
6942,29,3.0,1.0,1.0,1.0,62,62,1.0,200000.0
6943,28,3.0,3.0,1.0,1.0,62,62,3.0,300000.0
6944,31,3.0,2.0,1.0,1.0,62,62,2.0,200000.0
6945,22,1.0,3.0,1.0,1.0,62,69,3.0,375000.0
6946,32,3.0,2.0,1.0,1.0,62,62,3.0,170000.0
6947,22,0.0,3.0,1.0,1.0,62,70,2.0,450000.0
6948,26,1.0,1.0,1.0,1.0,62,66,1.0,270000.0
6949,21,1.0,3.0,1.0,1.0,62,71,2.0,475000.0
6950,26,4.0,2.0,0.0,1.0,62,64,2.0,300000.0
6951,18,1.0,2.0,1.0,1.0,62,72,2.0,400000.0
6952,24,2.0,2.0,0.0,1.0,62,69,2.0,350000.0
6953,25,3.0,2.0,1.0,1.0,62,67,2.0,325000.0
6954,30,1.0,2.0,1.0,1.0,62,62,2.0,220000.0
6955,17,0.0,3.0,0.0,1.0,62,82,3.0,600000.0
6956,19,0.0,3.0,0.0,1.0,62,77,2.0,650000.0
6957,22,1.0,2.0,1.0,1.0,62,69,2.0,375000.0
6958,28,1.0,3.0,1.0,1.0,62,62,2.0,300000.0
6959,26,0.0,0.0,1.0,1.0,62,62,3.0,325000.0
6960,21,1.0,1.0,1.0,1.0,62,74,1.0,425000.0
6961,27,4.0,0.0,0.0,1.0,62,62,3.0,325000.0
6962,33,1.0,0.0,1.0,1.0,62,62,3.0,190000.0
6963,20,2.0,2.0,1.0,1.0,62,68,2.0,350000.0
6964,32,1.0,3.0,1.0,1.0,62,62,2.0,170000.0
6965,20,1.0,1.0,1.0,1.0,62,75,1.0,475000.0
6966,23,2.0,0.0,1.0,1.0,62,71,2.0,475000.0
6967,27,1.0,2.0,1.0,1.0,62,62,2.0,325000.0
6968,19,0.0,0.0,1.0,1.0,62,79,2.0,650000.0
6969,19,1.0,3.0,0.0,1.0,62,78,2.0,650000.0
6970,32,3.0,3.0,1.0,2.0,62,62,2.0,170000.0
6971,22,1.0,2.0,1.0,1.0,62,69,2.0,350000.0
6972,28,3.0,3.0,1.0,1.0,62,62,3.0,300000.0
6973,24,3.0,3.0,1.0,1.0,62,66,2.0,400000.0
6974,31,1.0,2.0,0.0,1.0,62,62,2.0,200000.0
6975,19,1.0,2.0,1.0,1.0,62,73,2.0,450000.0
6976,27,1.0,1.0,1.0,1.0,62,64,1.0,250000.0
6977,27,1.0,3.0,1.0,1.0,62,62,3.0,325000.0
6978,26,1.0,1.0,0.0,1.0,62,67,1.0,280000.0
6979,22,3.0,3.0,1.0,1.0,62,71,3.0,450000.0
6980,23,0.0,3.0,1.0,1.0,62,68,3.0,425000.0
6981,23,1.0,1.0,1.0,1.0,62,70,1.0,325000.0
6982,23,1.0,2.0,0.0,1.0,62,68,2.0,350000.0
6983,22,1.0,2.0,1.0,1.0,62,71,2.0,400000.0
6984,18,0.0,3.0,1.0,1.0,62,72,2.0,400000.0
6985,26,1.0,3.0,0.0,1.0,62,63,3.0,350000.0
6986,30,1.0,3.0,1.0,1.0,62,62,2.0,290000.0
6987,24,1.0,0.0,1.0,1.0,62,65,2.0,400000.0
6988,19,0.0,0.0,1.0,1.0,62,77,3.0,650000.0
6989,21,1.0,3.0,0.0,1.0,62,73,2.0,450000.0
6990,23,2.0,2.0,1.0,1.0,62,71,2.0,400000.0
6991,23,1.0,3.0,1.0,1.0,62,68,2.0,400000.0
6992,22,1.0,1.0,1.0,1.0,62,68,1.0,300000.0
6993,27,2.0,3.0,1.0,1.0,62,63,2.0,350000.0
6994,20,1.0,2.0,0.0,1.0,62,76,2.0,600000.0
6995,20,1.0,3.0,0.0,1.0,62,80,3.0,675000.0
6996,23,1.0,3.0,1.0,1.0,62,68,2.0,400000.0
6997,24,1.0,3.0,1.0,1.0,62,64,2.0,375000.0
6998,25,2.0,0.0,1.0,1.0,62,64,2.0,375000.0
6999,20,1.0,2.0,0.0,1.0,62,69,2.0,375000.0
7000,25,1.0,3.0,1.0,1.0,62,67,2.0,350000.0
7001,18,0.0,0.0,1.0,1.0,62,79,3.0,625000.0
7002,23,3.0,3.0,1.0,1.0,62,69,2.0,425000.0
7003,21,1.0,2.0,1.0,1.0,62,68,3.0,350000.0
7004,23,1.0,3.0,1.0,1.0,62,68,3.0,425000.0
7005,22,2.0,3.0,0.0,1.0,62,72,2.0,500000.0
7006,18,0.0,3.0,1.0,1.0,62,83,3.0,675000.0
7007,32,2.0,3.0,1.0,1.0,62,62,2.0,240000.0
7008,26,2.0,0.0,1.0,1.0,62,63,2.0,375000.0
7009,24,1.0,3.0,1.0,1.0,62,65,4.0,375000.0
7010,18,1.0,3.0,1.0,1.0,62,75,2.0,475000.0
7011,26,1.0,0.0,1.0,1.0,62,63,3.0,350000.0
7012,17,1.0,0.0,1.0,1.0,62,82,3.0,600000.0
7013,21,1.0,3.0,1.0,1.0,62,71,2.0,475000.0
7014,23,4.0,0.0,0.0,1.0,62,66,2.0,400000.0
7015,16,1.0,3.0,1.0,1.0,62,83,3.0,650000.0
7016,21,0.0,2.0,1.0,1.0,62,72,2.0,425000.0
7017,20,2.0,0.0,1.0,1.0,62,71,2.0,475000.0
7018,20,1.0,3.0,1.0,1.0,62,74,2.0,550000.0
7019,22,4.0,0.0,1.0,1.0,62,69,3.0,425000.0
7020,20,1.0,0.0,0.0,1.0,62,73,3.0,525000.0
7021,30,1.0,1.0,1.0,1.0,62,62,1.0,190000.0
7022,20,1.0,3.0,1.0,1.0,62,76,2.0,650000.0
7023,23,3.0,3.0,1.0,1.0,62,68,2.0,400000.0
7024,19,0.0,2.0,0.0,1.0,62,73,2.0,450000.0
7025,18,3.0,1.0,1.0,1.0,62,75,1.0,425000.0
7026,22,2.0,2.0,1.0,1.0,62,70,2.0,375000.0
7027,19,1.0,2.0,0.0,1.0,62,77,2.0,575000.0
7028,18,3.0,0.0,1.0,1.0,62,73,2.0,500000.0
7029,25,1.0,1.0,1.0,1.0,62,65,1.0,270000.0
7030,21,1.0,3.0,0.0,1.0,62,74,2.0,475000.0
7031,20,0.0,3.0,1.0,1.0,62,78,2.0,675000.0
7032,22,1.0,3.0,1.0,1.0,62,69,3.0,425000.0
7033,22,1.0,3.0,1.0,1.0,62,70,2.0,450000.0
7034,18,0.0,3.0,1.0,1.0,62,81,3.0,625000.0
7035,22,1.0,3.0,1.0,1.0,62,73,2.0,500000.0
7036,21,0.0,0.0,1.0,1.0,62,72,2.0,500000.0
7037,20,3.0,3.0,1.0,1.0,62,72,2.0,475000.0
7038,23,0.0,2.0,1.0,1.0,62,68,2.0,350000.0
7039,26,0.0,0.0,1.0,1.0,62,62,2.0,325000.0
7040,22,1.0,2.0,0.0,1.0,62,70,2.0,375000.0
7041,18,3.0,3.0,1.0,1.0,62,77,2.0,625000.0
7042,25,1.0,3.0,1.0,1.0,62,65,3.0,375000.0
7043,25,0.0,2.0,0.0,1.0,62,66,2.0,325000.0
7044,20,3.0,3.0,1.0,1.0,62,70,3.0,450000.0
7045,23,0.0,3.0,1.0,1.0,62,70,3.0,450000.0
7046,20,2.0,0.0,1.0,1.0,62,74,3.0,550000.0
7047,23,1.0,3.0,1.0,1.0,62,68,3.0,400000.0
7048,28,1.0,2.0,1.0,1.0,62,64,2.0,290000.0
7049,23,1.0,1.0,1.0,1.0,62,69,1.0,325000.0
7050,19,0.0,0.0,0.0,1.0,62,76,2.0,650000.0
7051,21,1.0,2.0,0.0,1.0,62,69,2.0,375000.0
7052,21,1.0,3.0,1.0,1.0,62,72,2.0,475000.0
7053,25,0.0,0.0,1.0,1.0,62,67,2.0,400000.0
7054,23,3.0,3.0,1.0,1.0,62,68,3.0,350000.0
7055,19,1.0,0.0,0.0,1.0,62,80,3.0,650000.0
7056,28,3.0,2.0,0.0,1.0,62,62,2.0,240000.0
7057,20,1.0,3.0,1.0,1.0,62,76,2.0,600000.0
7058,23,1.0,3.0,1.0,1.0,62,68,3.0,400000.0
7059,31,3.0,2.0,0.0,1.0,62,62,2.0,200000.0
7060,21,1.0,3.0,1.0,1.0,62,71,2.0,475000.0
7061,23,2.0,3.0,1.0,1.0,62,68,2.0,425000.0
7062,20,1.0,2.0,1.0,1.0,62,76,2.0,600000.0
7063,28,1.0,3.0,1.0,1.0,62,62,2.0,300000.0
7064,25,1.0,3.0,1.0,1.0,62,65,2.0,375000.0
7065,23,1.0,3.0,1.0,1.0,62,70,2.0,450000.0
7066,20,1.0,1.0,1.0,1.0,62,71,1.0,350000.0
7067,26,3.0,3.0,1.0,1.0,62,63,3.0,350000.0
7068,32,0.0,3.0,1.0,1.0,62,62,2.0,230000.0
7069,21,1.0,2.0,1.0,1.0,62,70,2.0,400000.0
7070,17,1.0,2.0,0.0,1.0,62,73,2.0,400000.0
7071,24,2.0,3.0,0.0,1.0,62,65,4.0,375000.0
7072,24,1.0,3.0,0.0,1.0,62,64,2.0,375000.0
7073,19,1.0,2.0,0.0,1.0,62,76,2.0,600000.0
7074,28,1.0,2.0,1.0,1.0,62,62,2.0,240000.0
7075,32,1.0,3.0,0.0,1.0,62,62,2.0,230000.0
7076,19,1.0,3.0,0.0,1.0,62,77,3.0,650000.0
7077,20,1.0,0.0,1.0,1.0,62,73,2.0,525000.0
7078,27,1.0,0.0,1.0,1.0,62,62,2.0,325000.0
7079,31,0.0,3.0,0.0,1.0,62,62,2.0,270000.0
7080,27,1.0,3.0,1.0,1.0,62,63,2.0,350000.0
7081,26,1.0,2.0,1.0,1.0,62,65,2.0,325000.0
7082,21,3.0,3.0,1.0,1.0,62,74,3.0,550000.0
7083,22,0.0,1.0,1.0,1.0,62,68,1.0,300000.0
7084,21,1.0,2.0,1.0,1.0,62,67,3.0,350000.0
7085,22,1.0,3.0,0.0,1.0,62,69,2.0,425000.0
7086,32,1.0,3.0,0.0,1.0,62,62,2.0,240000.0
7087,19,1.0,2.0,0.0,1.0,62,74,2.0,450000.0
7088,18,0.0,0.0,1.0,1.0,62,77,2.0,625000.0
7089,20,1.0,0.0,1.0,1.0,62,72,3.0,500000.0
7090,24,1.0,0.0,1.0,1.0,62,66,2.0,400000.0
7091,20,1.0,3.0,1.0,1.0,62,76,3.0,675000.0
7092,22,1.0,0.0,1.0,1.0,62,69,2.0,425000.0
7093,33,1.0,2.0,0.0,1.0,62,62,3.0,120000.0
7094,19,0.0,2.0,1.0,1.0,62,77,2.0,600000.0
7095,27,3.0,0.0,1.0,1.0,62,62,2.0,325000.0
7096,24,3.0,2.0,1.0,1.0,62,68,2.0,350000.0
7097,25,1.0,3.0,1.0,1.0,62,65,2.0,325000.0
7098,21,1.0,3.0,0.0,1.0,62,75,3.0,575000.0
7099,32,3.0,2.0,1.0,1.0,62,62,2.0,170000.0
7100,18,0.0,0.0,1.0,1.0,62,71,3.0,425000.0
7101,22,0.0,3.0,1.0,1.0,62,73,3.0,500000.0
7102,19,1.0,3.0,1.0,1.0,62,76,2.0,650000.0
7103,26,1.0,2.0,1.0,1.0,62,65,2.0,300000.0
7104,19,2.0,3.0,1.0,1.0,62,79,3.0,650000.0
7105,20,1.0,0.0,0.0,1.0,62,72,2.0,500000.0
7106,20,1.0,3.0,1.0,1.0,62,72,2.0,425000.0
7107,25,4.0,0.0,1.0,1.0,62,67,2.0,400000.0
7108,22,0.0,0.0,1.0,1.0,62,72,3.0,500000.0
7109,21,1.0,1.0,1.0,1.0,62,74,1.0,425000.0
7110,21,3.0,3.0,1.0,1.0,62,74,3.0,525000.0
7111,24,1.0,3.0,1.0,1.0,62,67,3.0,400000.0
7112,28,1.0,2.0,0.0,1.0,62,62,2.0,240000.0
7113,19,1.0,3.0,0.0,1.0,62,79,3.0,650000.0
7114,32,1.0,1.0,1.0,1.0,62,62,1.0,170000.0
7115,22,1.0,1.0,1.0,1.0,62,70,1.0,325000.0
7116,25,0.0,2.0,1.0,1.0,62,66,2.0,325000.0
7117,18,1.0,2.0,1.0,1.0,62,80,2.0,550000.0
7118,21,1.0,2.0,0.0,1.0,62,69,2.0,375000.0
7119,29,3.0,0.0,0.0,1.0,62,62,2.0,300000.0
7120,24,3.0,2.0,1.0,1.0,62,67,2.0,350000.0
7121,34,1.0,1.0,1.0,1.0,62,62,1.0,120000.0
7122,23,1.0,2.0,0.0,1.0,62,68,2.0,350000.0
7123,22,1.0,1.0,1.0,1.0,62,68,1.0,300000.0
7124,18,1.0,2.0,0.0,1.0,62,77,2.0,550000.0
7125,26,0.0,0.0,1.0,1.0,62,62,2.0,325000.0
7126,22,1.0,0.0,0.0,1.0,62,69,2.0,425000.0
7127,30,0.0,2.0,1.0,1.0,62,62,2.0,230000.0
7128,27,1.0,2.0,0.0,1.0,62,62,2.0,260000.0
7129,19,1.0,2.0,1.0,1.0,62,75,2.0,500000.0
7130,21,1.0,2.0,1.0,1.0,62,72,2.0,425000.0
7131,22,3.0,1.0,1.0,1.0,62,71,1.0,350000.0
7132,18,1.0,1.0,0.0,1.0,62,73,1.0,375000.0
7133,34,1.0,0.0,1.0,1.0,62,62,2.0,160000.0
7134,20,1.0,2.0,1.0,1.0,62,72,2.0,425000.0
7135,32,2.0,1.0,1.0,1.0,62,62,1.0,170000.0
7136,22,1.0,0.0,1.0,1.0,62,70,2.0,450000.0
7137,24,3.0,0.0,0.0,1.0,62,66,2.0,400000.0
7138,20,1.0,2.0,1.0,1.0,62,71,2.0,400000.0
7139,24,1.0,3.0,0.0,1.0,62,65,3.0,375000.0
7140,27,3.0,3.0,1.0,1.0,62,62,2.0,300000.0
7141,26,1.0,2.0,1.0,1.0,62,65,2.0,325000.0
7142,29,3.0,3.0,1.0,1.0,62,62,3.0,290000.0
7143,22,0.0,2.0,1.0,1.0,62,71,2.0,400000.0
7144,22,1.0,2.0,1.0,1.0,62,69,2.0,350000.0
7145,22,1.0,2.0,1.0,1.0,62,70,2.0,375000.0
7146,24,3.0,3.0,1.0,1.0,62,69,2.0,375000.0
7147,21,1.0,3.0,1.0,1.0,62,70,3.0,450000.0
7148,20,1.0,3.0,1.0,1.0,62,75,2.0,575000.0
7149,36,4.0,1.0,1.0,1.0,62,62,1.0,40000.0
7150,27,0.0,0.0,1.0,1.0,62,62,2.0,325000.0
7151,28,3.0,3.0,1.0,1.0,62,62,3.0,300000.0
7152,19,2.0,2.0,1.0,1.0,62,72,2.0,425000.0
7153,25,0.0,1.0,1.0,1.0,62,68,1.0,300000.0
7154,25,1.0,2.0,1.0,1.0,62,66,2.0,325000.0
7155,20,1.0,3.0,0.0,1.0,62,72,2.0,425000.0
7156,21,1.0,0.0,0.0,1.0,62,70,2.0,450000.0
7157,22,1.0,2.0,1.0,1.0,62,70,2.0,375000.0
7158,28,0.0,0.0,1.0,1.0,62,62,3.0,325000.0
7159,20,2.0,3.0,1.0,1.0,62,71,2.0,475000.0
7160,20,1.0,0.0,1.0,1.0,62,79,3.0,675000.0
7161,19,1.0,2.0,0.0,1.0,62,78,2.0,575000.0
7162,29,1.0,1.0,1.0,1.0,62,64,1.0,250000.0
7163,24,0.0,1.0,1.0,1.0,62,70,1.0,325000.0
7164,27,1.0,2.0,0.0,1.0,62,63,2.0,280000.0
7165,25,3.0,3.0,1.0,1.0,62,66,3.0,400000.0
7166,20,1.0,3.0,1.0,1.0,62,76,3.0,675000.0
7167,22,3.0,3.0,1.0,1.0,62,73,2.0,450000.0
7168,30,0.0,3.0,1.0,1.0,62,62,2.0,230000.0
7169,21,1.0,3.0,1.0,1.0,62,72,2.0,425000.0
7170,21,3.0,2.0,1.0,1.0,62,74,2.0,475000.0
7171,25,1.0,1.0,1.0,1.0,62,65,1.0,270000.0
7172,22,1.0,3.0,1.0,1.0,62,72,2.0,425000.0
7173,21,3.0,3.0,1.0,1.0,62,70,2.0,400000.0
7174,17,1.0,3.0,0.0,1.0,62,86,3.0,650000.0
7175,20,2.0,0.0,1.0,1.0,62,76,2.0,675000.0
7176,21,1.0,2.0,0.0,1.0,62,68,2.0,350000.0
7177,22,1.0,3.0,1.0,1.0,62,67,3.0,400000.0
7178,20,1.0,0.0,0.0,1.0,62,79,3.0,675000.0
7179,22,1.0,3.0,1.0,1.0,62,71,2.0,450000.0
7180,21,1.0,2.0,1.0,1.0,62,71,2.0,400000.0
7181,19,3.0,0.0,1.0,1.0,61,75,2.0,550000.0
7182,29,0.0,2.0,1.0,1.0,61,62,2.0,220000.0
7183,33,1.0,2.0,0.0,2.0,61,61,3.0,100000.0
7184,20,1.0,2.0,1.0,1.0,61,69,2.0,325000.0
7185,23,1.0,1.0,1.0,1.0,61,68,1.0,260000.0
7186,27,3.0,1.0,1.0,1.0,61,62,1.0,200000.0
7187,19,0.0,2.0,0.0,1.0,61,77,2.0,475000.0
7188,18,1.0,2.0,0.0,1.0,61,75,3.0,450000.0
7189,23,1.0,3.0,1.0,1.0,61,67,2.0,290000.0
7190,20,0.0,3.0,1.0,1.0,61,73,3.0,450000.0
7191,32,1.0,2.0,1.0,1.0,61,61,3.0,140000.0
7192,21,1.0,2.0,1.0,1.0,61,70,2.0,350000.0
7193,19,0.0,2.0,1.0,1.0,61,80,2.0,500000.0
7194,20,1.0,3.0,1.0,1.0,61,75,3.0,550000.0
7195,25,2.0,2.0,1.0,1.0,61,66,2.0,280000.0
7196,23,1.0,0.0,1.0,1.0,61,66,2.0,325000.0
7197,24,2.0,2.0,0.0,1.0,61,66,2.0,280000.0
7198,32,4.0,0.0,1.0,1.0,61,61,2.0,200000.0
7199,21,0.0,0.0,1.0,1.0,61,69,2.0,375000.0
7200,20,1.0,2.0,1.0,1.0,61,72,3.0,375000.0
7201,30,1.0,2.0,0.0,1.0,61,61,2.0,180000.0
7202,33,3.0,2.0,1.0,1.0,61,61,2.0,100000.0
7203,29,0.0,2.0,1.0,1.0,61,61,2.0,190000.0
7204,22,0.0,3.0,1.0,1.0,61,71,2.0,350000.0
7205,19,1.0,2.0,1.0,1.0,61,75,2.0,475000.0
7206,19,3.0,2.0,0.0,1.0,61,75,2.0,475000.0
7207,18,2.0,3.0,1.0,1.0,61,75,3.0,525000.0
7208,37,3.0,1.0,1.0,1.0,61,61,1.0,20000.0
7209,20,1.0,3.0,0.0,1.0,61,68,2.0,300000.0
7210,19,1.0,2.0,1.0,1.0,61,74,2.0,425000.0
7211,21,1.0,3.0,1.0,1.0,61,71,3.0,400000.0
7212,22,1.0,2.0,1.0,1.0,61,73,2.0,400000.0
7213,32,1.0,1.0,0.0,1.0,61,61,1.0,140000.0
7214,22,1.0,1.0,1.0,1.0,61,70,1.0,290000.0
7215,26,1.0,2.0,1.0,1.0,61,64,2.0,260000.0
7216,26,1.0,3.0,1.0,1.0,61,63,2.0,250000.0
7217,24,1.0,0.0,1.0,1.0,61,64,2.0,325000.0
7218,20,0.0,0.0,1.0,1.0,61,74,2.0,500000.0
7219,17,0.0,2.0,1.0,1.0,61,81,2.0,450000.0
7220,24,0.0,0.0,1.0,1.0,61,66,3.0,350000.0
7221,21,1.0,2.0,1.0,1.0,61,74,2.0,425000.0
7222,18,3.0,3.0,1.0,1.0,61,77,2.0,525000.0
7223,19,1.0,2.0,0.0,1.0,61,71,2.0,350000.0
7224,23,1.0,0.0,1.0,1.0,61,68,2.0,350000.0
7225,20,1.0,3.0,0.0,1.0,61,71,2.0,400000.0
7226,24,1.0,3.0,1.0,1.0,61,64,2.0,270000.0
7227,28,1.0,0.0,1.0,1.0,61,61,2.0,260000.0
7228,26,1.0,3.0,1.0,1.0,61,64,3.0,300000.0
7229,27,1.0,0.0,1.0,1.0,61,61,2.0,260000.0
7230,20,0.0,3.0,1.0,1.0,61,76,3.0,550000.0
7231,21,1.0,3.0,1.0,1.0,61,70,3.0,400000.0
7232,25,1.0,2.0,1.0,1.0,61,64,2.0,270000.0
7233,26,1.0,1.0,1.0,1.0,61,63,1.0,210000.0
7234,21,1.0,1.0,1.0,1.0,61,71,1.0,325000.0
7235,18,0.0,2.0,1.0,1.0,61,76,2.0,475000.0
7236,28,4.0,3.0,1.0,1.0,61,61,2.0,250000.0
7237,18,1.0,3.0,1.0,1.0,61,76,2.0,475000.0
7238,29,1.0,1.0,1.0,1.0,61,61,1.0,170000.0
7239,21,0.0,1.0,1.0,1.0,61,73,1.0,350000.0
7240,22,0.0,0.0,1.0,1.0,61,69,2.0,375000.0
7241,20,1.0,2.0,1.0,1.0,61,72,2.0,375000.0
7242,20,1.0,3.0,1.0,1.0,61,76,3.0,550000.0
7243,26,3.0,3.0,0.0,1.0,61,62,3.0,290000.0
7244,21,0.0,2.0,1.0,1.0,61,73,2.0,400000.0
7245,20,1.0,0.0,1.0,1.0,61,73,3.0,450000.0
7246,23,1.0,2.0,0.0,1.0,61,69,2.0,325000.0
7247,21,1.0,3.0,1.0,1.0,61,70,3.0,400000.0
7248,23,1.0,0.0,1.0,1.0,61,66,2.0,350000.0
7249,29,3.0,1.0,1.0,1.0,61,63,1.0,200000.0
7250,20,1.0,0.0,1.0,1.0,61,69,3.0,375000.0
7251,27,3.0,3.0,1.0,1.0,61,61,3.0,260000.0
7252,20,1.0,3.0,0.0,1.0,61,77,3.0,550000.0
7253,24,3.0,2.0,0.0,1.0,61,67,2.0,290000.0
7254,29,3.0,3.0,1.0,1.0,61,61,2.0,250000.0
7255,20,3.0,1.0,1.0,1.0,61,74,1.0,400000.0
7256,19,1.0,3.0,1.0,1.0,61,75,3.0,550000.0
7257,24,1.0,1.0,1.0,1.0,61,68,1.0,260000.0
7258,19,1.0,2.0,0.0,1.0,61,77,3.0,475000.0
7259,25,1.0,1.0,1.0,1.0,61,66,1.0,240000.0
7260,20,3.0,3.0,0.0,1.0,61,75,2.0,550000.0
7261,22,1.0,1.0,1.0,1.0,61,67,1.0,250000.0
7262,17,1.0,2.0,1.0,1.0,61,82,2.0,500000.0
7263,18,1.0,3.0,1.0,1.0,61,76,3.0,525000.0
7264,20,1.0,2.0,0.0,1.0,61,75,3.0,500000.0
7265,24,0.0,3.0,1.0,1.0,61,68,2.0,300000.0
7266,21,1.0,3.0,1.0,1.0,61,73,2.0,400000.0
7267,22,1.0,2.0,1.0,1.0,61,68,2.0,300000.0
7268,23,1.0,2.0,1.0,1.0,61,69,2.0,325000.0
7269,23,1.0,1.0,1.0,1.0,61,68,1.0,260000.0
7270,19,1.0,0.0,1.0,1.0,61,70,2.0,375000.0
7271,22,1.0,3.0,0.0,1.0,61,69,3.0,375000.0
7272,25,2.0,1.0,1.0,1.0,61,67,1.0,250000.0
7273,23,1.0,1.0,1.0,1.0,61,70,1.0,290000.0
7274,26,1.0,1.0,1.0,1.0,61,64,1.0,220000.0
7275,19,1.0,2.0,0.0,1.0,61,73,2.0,375000.0
7276,22,1.0,0.0,1.0,1.0,61,67,3.0,350000.0
7277,23,1.0,3.0,1.0,1.0,61,70,3.0,375000.0
7278,21,1.0,2.0,0.0,1.0,61,74,3.0,425000.0
7279,24,1.0,3.0,1.0,1.0,61,65,3.0,325000.0
7280,23,1.0,2.0,0.0,1.0,61,65,3.0,270000.0
7281,22,0.0,0.0,1.0,1.0,61,72,2.0,425000.0
7282,20,1.0,3.0,1.0,1.0,61,69,2.0,375000.0
7283,25,1.0,3.0,0.0,1.0,61,64,2.0,325000.0
7284,22,1.0,2.0,1.0,1.0,61,66,2.0,290000.0
7285,22,3.0,2.0,1.0,1.0,61,67,2.0,290000.0
7286,25,1.0,2.0,1.0,1.0,61,64,2.0,260000.0
7287,18,1.0,0.0,1.0,1.0,61,77,2.0,525000.0
7288,25,2.0,0.0,1.0,1.0,61,66,2.0,350000.0
7289,20,1.0,2.0,0.0,1.0,61,71,2.0,350000.0
7290,22,3.0,0.0,1.0,1.0,61,72,2.0,425000.0
7291,23,0.0,2.0,1.0,1.0,61,71,2.0,350000.0
7292,22,3.0,3.0,0.0,1.0,61,71,3.0,400000.0
7293,18,0.0,3.0,1.0,1.0,61,78,3.0,525000.0
7294,30,2.0,3.0,1.0,1.0,61,61,2.0,230000.0
7295,28,3.0,1.0,1.0,1.0,61,61,1.0,180000.0
7296,19,0.0,2.0,0.0,1.0,61,72,2.0,375000.0
7297,27,3.0,1.0,1.0,1.0,61,62,1.0,200000.0
7298,24,1.0,0.0,0.0,1.0,61,63,2.0,325000.0
7299,28,1.0,3.0,0.0,1.0,61,61,2.0,250000.0
7300,22,1.0,1.0,1.0,1.0,61,70,1.0,290000.0
7301,35,1.0,2.0,1.0,1.0,61,61,2.0,60000.0
7302,22,1.0,3.0,0.0,1.0,61,68,2.0,350000.0
7303,28,1.0,3.0,1.0,1.0,61,61,2.0,250000.0
7304,19,0.0,1.0,1.0,1.0,61,75,1.0,450000.0
7305,20,1.0,2.0,1.0,1.0,61,72,2.0,375000.0
7306,28,0.0,3.0,0.0,1.0,61,61,3.0,250000.0
7307,20,1.0,3.0,1.0,1.0,61,71,4.0,400000.0
7308,21,2.0,3.0,1.0,1.0,61,69,2.0,375000.0
7309,19,1.0,2.0,1.0,1.0,61,72,2.0,375000.0
7310,27,1.0,3.0,1.0,1.0,61,62,2.0,240000.0
7311,18,1.0,3.0,1.0,1.0,61,81,3.0,525000.0
7312,19,1.0,3.0,0.0,1.0,61,77,3.0,525000.0
7313,20,1.0,3.0,0.0,1.0,61,71,3.0,400000.0
7314,26,1.0,3.0,1.0,1.0,61,61,2.0,270000.0
7315,18,1.0,1.0,1.0,1.0,61,79,1.0,425000.0
7316,21,1.0,2.0,1.0,1.0,61,73,2.0,400000.0
7317,20,1.0,3.0,1.0,1.0,61,77,2.0,550000.0
7318,20,1.0,0.0,1.0,1.0,61,73,2.0,450000.0
7319,20,1.0,3.0,1.0,1.0,61,70,2.0,375000.0
7320,19,1.0,0.0,1.0,1.0,61,73,2.0,450000.0
7321,20,2.0,0.0,1.0,1.0,61,71,2.0,425000.0
7322,23,1.0,0.0,1.0,1.0,61,67,2.0,350000.0
7323,21,1.0,3.0,0.0,1.0,61,71,2.0,400000.0
7324,27,1.0,2.0,1.0,1.0,61,63,2.0,250000.0
7325,20,2.0,2.0,1.0,1.0,61,70,2.0,350000.0
7326,27,2.0,2.0,1.0,1.0,61,63,2.0,250000.0
7327,18,1.0,3.0,1.0,1.0,61,75,2.0,525000.0
7328,20,0.0,3.0,1.0,1.0,61,74,2.0,475000.0
7329,26,1.0,0.0,1.0,1.0,61,64,2.0,325000.0
7330,20,2.0,1.0,1.0,1.0,61,73,1.0,350000.0
7331,19,1.0,1.0,1.0,1.0,61,78,1.0,450000.0
7332,23,1.0,1.0,1.0,1.0,61,67,1.0,250000.0
7333,21,0.0,2.0,0.0,1.0,61,68,2.0,300000.0
7334,27,1.0,2.0,1.0,1.0,61,62,2.0,230000.0
7335,26,1.0,3.0,1.0,1.0,61,62,3.0,300000.0
7336,32,1.0,2.0,1.0,1.0,61,61,2.0,140000.0
7337,21,1.0,0.0,1.0,1.0,61,69,2.0,375000.0
7338,21,1.0,2.0,0.0,1.0,61,69,2.0,325000.0
7339,30,1.0,3.0,1.0,1.0,61,61,3.0,240000.0
7340,30,2.0,0.0,1.0,1.0,61,61,2.0,240000.0
7341,23,1.0,3.0,1.0,1.0,61,69,2.0,375000.0
7342,21,2.0,3.0,1.0,1.0,61,71,3.0,400000.0
7343,19,1.0,3.0,1.0,1.0,61,75,2.0,550000.0
7344,21,1.0,0.0,1.0,1.0,61,70,3.0,400000.0
7345,21,1.0,3.0,0.0,1.0,61,69,3.0,375000.0
7346,29,1.0,2.0,1.0,1.0,61,62,2.0,220000.0
7347,20,1.0,3.0,1.0,1.0,61,72,2.0,425000.0
